date,confirmed,deaths,recovered,new_cases,new_deaths,new_recovered,7day_avg_cases,7day_avg_deaths,7day_avg_recovered
2020-01-22,0,0,0,,,,,,
2020-01-23,0,0,0,0.0,0.0,0.0,,,
2020-01-24,0,0,0,0.0,0.0,0.0,,,
2020-01-25,1,0,0,1.0,0.0,0.0,,,
2020-01-26,1,0,0,0.0,0.0,0.0,,,
2020-01-27,1,0,0,0.0,0.0,0.0,,,
2020-01-28,1,0,0,0.0,0.0,0.0,,,
2020-01-29,1,0,0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
2020-01-30,1,0,0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
2020-01-31,1,0,0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
2020-02-01,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-02,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-08,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-09,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,1,0,1,0.0,0.0,1.0,0.0,0.0,0.14285714285714285
2020-02-13,1,0,1,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
2020-02-14,1,0,1,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
2020-02-15,1,0,1,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
2020-02-16,1,0,1,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
2020-02-17,1,0,1,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
2020-02-18,1,0,1,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
2020-02-19,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-20,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-21,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-22,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-24,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-25,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-26,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-28,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-01,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-03,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-11,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-12,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-15,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-17,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-18,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-19,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-20,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-21,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-22,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-23,2,0,1,1.0,0.0,0.0,0.14285714285714285,0.0,0.0
2020-03-24,2,0,1,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
2020-03-25,3,0,1,1.0,0.0,0.0,0.2857142857142857,0.0,0.0
2020-03-26,3,0,1,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
2020-03-27,4,0,1,1.0,0.0,0.0,0.42857142857142855,0.0,0.0
2020-03-28,5,0,1,1.0,0.0,0.0,0.5714285714285714,0.0,0.0
2020-03-29,5,0,1,0.0,0.0,0.0,0.5714285714285714,0.0,0.0
2020-03-30,5,0,1,0.0,0.0,0.0,0.42857142857142855,0.0,0.0
2020-03-31,5,0,1,0.0,0.0,0.0,0.42857142857142855,0.0,0.0
2020-04-01,5,0,1,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
2020-04-02,6,0,1,1.0,0.0,0.0,0.42857142857142855,0.0,0.0
2020-04-03,6,0,1,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
2020-04-04,9,0,1,3.0,0.0,0.0,0.5714285714285714,0.0,0.0
2020-04-05,9,0,1,0.0,0.0,0.0,0.5714285714285714,0.0,0.0
2020-04-06,9,0,1,0.0,0.0,0.0,0.5714285714285714,0.0,0.0
2020-04-07,9,0,1,0.0,0.0,0.0,0.5714285714285714,0.0,0.0
2020-04-08,9,0,1,0.0,0.0,0.0,0.5714285714285714,0.0,0.0
2020-04-09,9,0,1,0.0,0.0,0.0,0.42857142857142855,0.0,0.0
2020-04-10,9,0,1,0.0,0.0,0.0,0.42857142857142855,0.0,0.0
2020-04-11,9,0,1,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-12,12,0,1,3.0,0.0,0.0,0.42857142857142855,0.0,0.0
2020-04-13,14,0,1,2.0,0.0,0.0,0.7142857142857143,0.0,0.0
2020-04-14,16,0,1,2.0,0.0,0.0,1.0,0.0,0.0
2020-04-15,16,0,1,0.0,0.0,0.0,1.0,0.0,0.0
2020-04-16,16,0,2,0.0,0.0,1.0,1.0,0.0,0.14285714285714285
2020-04-17,30,0,2,14.0,0.0,0.0,3.0,0.0,0.14285714285714285
2020-04-18,31,0,2,1.0,0.0,0.0,3.142857142857143,0.0,0.14285714285714285
2020-04-19,31,0,4,0.0,0.0,2.0,2.7142857142857144,0.0,0.42857142857142855
2020-04-20,31,0,4,0.0,0.0,0.0,2.4285714285714284,0.0,0.42857142857142855
2020-04-21,43,0,4,12.0,0.0,0.0,3.857142857142857,0.0,0.42857142857142855
2020-04-22,45,0,7,2.0,0.0,3.0,4.142857142857143,0.0,0.8571428571428571
2020-04-23,48,0,10,3.0,0.0,3.0,4.571428571428571,0.0,1.1428571428571428
2020-04-24,49,0,11,1.0,0.0,1.0,2.7142857142857144,0.0,1.2857142857142858
2020-04-25,49,0,12,0.0,0.0,1.0,2.5714285714285716,0.0,1.4285714285714286
2020-04-26,52,0,16,3.0,0.0,4.0,3.0,0.0,1.7142857142857142
2020-04-27,52,0,16,0.0,0.0,0.0,3.0,0.0,1.7142857142857142
2020-04-28,54,0,16,2.0,0.0,0.0,1.5714285714285714,0.0,1.7142857142857142
2020-04-29,57,0,16,3.0,0.0,0.0,1.7142857142857142,0.0,1.2857142857142858
2020-04-30,57,0,16,0.0,0.0,0.0,1.2857142857142858,0.0,0.8571428571428571
2020-05-01,59,0,16,2.0,0.0,0.0,1.4285714285714286,0.0,0.7142857142857143
2020-05-02,59,0,16,0.0,0.0,0.0,1.4285714285714286,0.0,0.5714285714285714
2020-05-03,75,0,16,16.0,0.0,0.0,3.2857142857142856,0.0,0.0
2020-05-04,75,0,16,0.0,0.0,0.0,3.2857142857142856,0.0,0.0
2020-05-05,82,0,16,7.0,0.0,0.0,4.0,0.0,0.0
2020-05-06,99,0,22,17.0,0.0,6.0,6.0,0.0,0.8571428571428571
2020-05-07,101,0,22,2.0,0.0,0.0,6.285714285714286,0.0,0.8571428571428571
2020-05-08,102,0,31,1.0,0.0,9.0,6.142857142857143,0.0,2.142857142857143
2020-05-09,110,0,31,8.0,0.0,0.0,7.285714285714286,0.0,2.142857142857143
2020-05-10,110,0,31,0.0,0.0,0.0,5.0,0.0,2.142857142857143
2020-05-11,134,0,33,24.0,0.0,2.0,8.428571428571429,0.0,2.4285714285714284
2020-05-12,217,0,33,83.0,0.0,0.0,19.285714285714285,0.0,2.4285714285714284
2020-05-13,250,0,35,33.0,0.0,2.0,21.571428571428573,0.0,1.8571428571428572
2020-05-14,249,0,35,-1.0,0.0,0.0,21.142857142857142,0.0,1.8571428571428572
2020-05-15,267,0,36,18.0,0.0,1.0,23.571428571428573,0.0,0.7142857142857143
2020-05-16,291,1,36,24.0,1.0,0.0,25.857142857142858,0.14285714285714285,0.7142857142857143
2020-05-17,295,2,36,4.0,1.0,0.0,26.428571428571427,0.2857142857142857,0.7142857142857143
2020-05-18,375,2,36,80.0,0.0,0.0,34.42857142857143,0.2857142857142857,0.42857142857142855
2020-05-19,402,2,37,27.0,0.0,1.0,26.428571428571427,0.2857142857142857,0.5714285714285714
2020-05-20,427,2,45,25.0,0.0,8.0,25.285714285714285,0.2857142857142857,1.4285714285714286
2020-05-21,457,3,49,30.0,1.0,4.0,29.714285714285715,0.42857142857142855,2.0
2020-05-22,516,3,70,59.0,0.0,21.0,35.57142857142857,0.42857142857142855,4.857142857142857
2020-05-23,584,3,70,68.0,0.0,0.0,41.857142857142854,0.2857142857142857,4.857142857142857
